Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
33267262,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33267932,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33268652,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33268898,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,88,4E,
33269098,00000157,false,Rx,0,7,D5,A6,09,C4,00,00,00,00,
33269300,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33273051,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33273252,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
33276850,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33277251,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33277849,00000424,false,Rx,0,8,11,40,02,10,3D,64,55,3E,
33278046,00000157,false,Rx,0,7,D5,F6,09,C4,00,00,00,00,
33278272,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
33278449,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
33278699,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33278926,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,88,4E,
33279127,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33283103,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33287251,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33288549,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33288750,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33288978,00000157,false,Rx,0,7,D5,46,09,C4,00,00,00,00,
33289205,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,88,4E,
33289406,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33293073,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33297247,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33297644,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33298015,00000157,false,Rx,0,7,D5,96,09,C4,00,00,00,00,
33298544,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33298739,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,88,4E,
33298937,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33299185,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
33299381,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
33299593,00000511,false,Rx,0,7,04,B6,D8,F0,A0,06,E1,00,
33303121,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33306569,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33307314,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
33307485,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33308644,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33308866,00000157,false,Rx,0,7,D5,E6,09,C4,00,00,00,00,
33309089,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,88,4E,
33309309,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33312353,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
33312465,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
33312999,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33317249,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33317924,00000157,false,Rx,0,7,D5,36,09,C4,00,00,00,00,
33318444,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33318698,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33318919,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,88,4E,
33319141,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33323024,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33327486,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33327495,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33328570,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33328824,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,88,4E,
33329020,00000157,false,Rx,0,7,D5,86,09,C4,00,00,00,00,
33329177,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33333178,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33336315,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33337315,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33338046,00000157,false,Rx,0,7,D5,D6,09,C4,00,00,00,00,
33338298,00000423,false,Rx,0,8,07,1E,FF,FD,5D,A0,B2,C2,
33338595,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33338791,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,88,4E,
33338993,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33343363,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33347538,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33348440,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33348549,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33348971,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,88,4E,
33349016,00000157,false,Rx,0,7,D5,26,09,C4,00,00,00,00,
33349278,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33353316,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33353324,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
33357337,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33357346,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33358077,00000157,false,Rx,0,7,D5,76,09,C4,00,00,00,00,
33358888,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33358897,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,88,4E,
33359159,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33363229,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33363290,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
33366159,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33367429,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33368783,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33368865,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,88,4E,
33369287,00000157,false,Rx,0,7,D5,C6,09,C4,00,00,00,00,
33369294,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33373289,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33373298,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
33376172,00000424,false,Rx,0,8,11,40,02,10,3D,64,AA,3E,
33376181,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
33376308,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
33377154,000004AE,false,Rx,0,8,D2,B2,3C,A0,92,5A,88,84,
33377163,00000659,false,Rx,0,4,26,00,03,36,00,00,00,00,
33377273,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33378166,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33378173,00000157,false,Rx,0,7,D5,16,09,C4,00,00,00,00,
33378734,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33378752,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,88,4E,
33379027,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33383338,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33387085,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33387347,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33388601,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33388840,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,88,4E,
33388960,00000157,false,Rx,0,7,D5,66,09,C4,00,00,00,00,
33389234,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33393312,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33395800,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33397545,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33398145,00000157,false,Rx,0,7,D5,B6,09,C4,00,00,00,00,
33398881,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33398889,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,88,4E,
33399056,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33399477,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
33399485,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
33399774,00000511,false,Rx,0,7,04,F5,A1,A9,0B,13,C4,00,
33403288,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33407624,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
33407631,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33407758,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33408895,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33408904,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,88,4E,
33409125,00000157,false,Rx,0,7,D5,06,09,C4,00,00,00,00,
33409357,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33412632,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
33412641,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
33413245,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33416813,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33417560,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33418202,00000157,false,Rx,0,7,D5,56,09,C4,00,00,00,00,
33418654,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33418741,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,88,4E,
33419104,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33423315,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33425739,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33427470,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33428574,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33428823,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,88,4E,
33429001,00000157,false,Rx,0,7,D5,A6,09,C4,00,00,00,00,
33429261,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33433371,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33437615,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33437622,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33438115,00000157,false,Rx,0,7,D5,F6,09,C4,00,00,00,00,
33438199,00000423,false,Rx,0,8,07,1E,FF,FD,B2,A0,B2,C2,
33438888,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33438897,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,88,4E,
33439057,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33443288,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33446334,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33447583,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33448890,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33448899,00000157,false,Rx,0,7,D5,46,09,C4,00,00,00,00,
33449172,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,88,4E,
33449286,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33453322,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33453330,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
33455318,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33457310,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33458001,00000157,false,Rx,0,7,D5,96,09,C4,00,00,00,00,
33458550,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33458726,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,88,4E,
33458927,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33463136,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33463353,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
33467084,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33467302,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33468501,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33468732,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,88,4E,
33468952,00000157,false,Rx,0,7,D5,E6,09,C4,00,00,00,00,
33469154,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33473027,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33473228,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
33476001,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33477001,00000424,false,Rx,0,8,11,40,02,10,3D,64,55,3E,
33477202,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
33477378,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33477549,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
33477928,00000157,false,Rx,0,7,D5,36,09,C4,00,00,00,00,
33478550,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33478727,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,88,4E,
33478928,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33483101,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33484902,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33487301,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33488601,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33488827,00000157,false,Rx,0,7,D5,86,09,C4,00,00,00,00,
33489080,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,88,4E,
33489280,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33493058,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33493826,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33497303,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33497951,00000157,false,Rx,0,7,D5,D6,09,C4,00,00,00,00,
33498601,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33498853,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,88,4E,
33499054,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33499281,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
33499458,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
33499675,00000511,false,Rx,0,7,04,34,6A,62,76,20,A7,00,
33503079,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33505726,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33507371,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
33507545,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33508493,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33508722,00000157,false,Rx,0,7,D5,26,09,C4,00,00,00,00,
33508944,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,88,4E,
33509141,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33512378,00000000,false,Rx,0,8,00,00,02,00,00,00,00,00,
33512445,00000000,false,Rx,0,8,00,00,02,00,00,00,00,00,
33512648,00000000,false,Rx,0,8,00,00,02,00,00,00,00,00,
33512720,00000000,false,Rx,0,8,00,00,02,00,00,00,00,00,
33512918,00000000,false,Rx,0,8,00,00,02,00,00,00,00,00,
33512989,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
33513061,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33513133,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33513182,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33513253,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33513327,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
33514621,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33514692,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33517310,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33517377,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33517957,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33518001,00000157,false,Rx,0,7,D5,76,09,C4,00,00,00,00,
33518455,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33518550,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33518711,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33518754,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,88,4E,
33518907,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33518958,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33523003,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33523077,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33523550,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33523600,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33527303,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33527345,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33528583,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33528651,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33528805,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33528880,00000157,false,Rx,0,7,D5,C6,09,C4,00,00,00,00,
33529062,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33529109,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,88,4E,
33529239,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33529314,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33533009,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33533077,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33535428,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33535475,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33537327,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33537951,00000157,false,Rx,0,7,D5,16,09,C4,00,00,00,00,
33538180,00000423,false,Rx,0,8,07,1E,FF,FD,B2,A0,B2,C2,
33538596,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33538824,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,88,4E,
33539050,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33543072,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33544346,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33547323,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33548471,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33548720,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,88,4E,
33548942,00000157,false,Rx,0,7,D5,66,09,C4,00,00,00,00,
33549139,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33553049,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33553268,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33553440,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
33557322,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33557923,00000157,false,Rx,0,7,D5,B6,09,C4,00,00,00,00,
33558469,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33558697,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,88,4E,
33558917,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33563031,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33563273,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
33565152,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33567328,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33568502,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33568752,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,88,4E,
33568948,00000157,false,Rx,0,7,D5,06,09,C4,00,00,00,00,
33569170,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33573049,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33573270,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
33574198,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33575084,00000424,false,Rx,0,8,11,40,02,10,3D,64,AA,3E,
33575342,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
33575489,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
33577357,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33578065,00000157,false,Rx,0,7,D5,56,09,C4,00,00,00,00,
33578639,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33578892,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,88,4E,
33579095,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33582989,00000000,false,Rx,0,8,00,00,02,00,00,00,00,00,
33583035,00000000,false,Rx,0,8,00,00,02,00,00,00,00,00,
33583243,00000000,false,Rx,0,8,00,00,02,00,00,00,00,00,
33583289,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33583372,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33583417,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33583526,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33587583,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33587590,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33588831,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33588838,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33588840,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33588841,00000157,false,Rx,0,7,D5,A6,09,C4,00,00,00,00,
33589120,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33589125,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,88,4E,
33589327,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33589333,000001A1,false,Rx,0,6,00,05,88,25,F0,00,00,00,
33593097,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33593103,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33595006,00000000,false,Rx,0,8,00,00,00,00,00,00,00,00,
33595011,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33597481,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33598085,00000157,false,Rx,0,7,D5,F6,09,C4,00,00,00,00,
33598533,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33598758,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,88,4E,
33598972,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33599215,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
33599413,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
33599619,00000511,false,Rx,0,7,04,73,33,1B,E1,2D,8A,00,
33603202,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33603926,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33607687,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
33607693,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33608737,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33608744,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,88,4E,
33609005,00000157,false,Rx,0,7,D5,46,09,C4,00,00,00,00,
33609233,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33612462,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
33612572,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
33612882,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33613126,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33617616,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33618096,00000157,false,Rx,0,7,D5,96,09,C4,00,00,00,00,
33618831,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33618839,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,88,4E,
33619102,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33623284,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33624840,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33627616,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33628857,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33628870,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,88,4E,
33629133,00000157,false,Rx,0,7,D5,E6,09,C4,00,00,00,00,
33629311,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33633369,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33633498,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33637618,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33638171,00000157,false,Rx,0,7,D5,36,09,C4,00,00,00,00,
33638247,00000423,false,Rx,0,8,07,1E,FF,FD,B2,A0,B2,C2,
33638562,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33638773,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,88,4E,
33638937,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33642668,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33643196,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33647616,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33648744,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
33648752,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,88,4E,
33648935,00000157,false,Rx,0,7,D5,86,09,C4,00,00,00,00,
33649336,000001A1,false,Rx,0,6,00,05,8A,25,F0,00,00,00,
33653256,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
33653264,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
33654376,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
33657382,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
33658214,00000157,false,Rx,0,7,D5,D6,09,C4,00,00,00,00,
